visit_id,customer_id,date,weekday,is_weekend,arrival_hour,is_buzz_hour,party_size,duration_min,is_repeat,n_items,n_food,n_drink,food_revenue,drink_revenue,total_revenue,total_profit,drink_ratio,spend_per_head
V001104,C00265,2026-04-30,3,0,22,1,4,134,1,10,4,6,860.0,1760.0,2620.0,1713.4,0.6718,655.0
V001105,C00901,2026-04-30,3,0,24,1,3,133,0,11,6,5,1560.0,1440.0,3000.0,1878.6,0.48,1000.0
V001106,C00627,2026-04-30,3,0,23,1,2,113,0,6,2,4,760.0,1040.0,1800.0,1126.6,0.5778,900.0
V001107,C00845,2026-04-30,3,0,22,1,3,118,0,11,4,7,1200.0,1850.0,3050.0,1892.2,0.6066,1016.7
V001108,C00905,2026-04-30,3,0,19,0,2,44,0,2,2,0,640.0,0.0,640.0,322.8,0.0,320.0
V001109,C00089,2026-04-30,3,0,19,0,3,69,1,10,8,2,3060.0,650.0,3710.0,2041.8,0.1752,1236.7
V001110,C00150,2026-05-01,4,1,19,0,2,35,1,4,3,1,920.0,320.0,1240.0,677.8,0.2581,620.0
V001111,C01345,2026-05-01,4,1,21,1,3,102,0,2,1,1,480.0,280.0,760.0,365.6,0.3684,253.3
V001112,C00155,2026-05-01,4,1,21,1,3,128,1,6,1,5,520.0,1480.0,2000.0,1150.4,0.74,666.7
V001113,C01062,2026-05-01,4,1,19,0,3,108,0,5,3,2,1200.0,620.0,1820.0,977.4,0.3407,606.7
V001114,C00531,2026-05-01,4,1,18,0,3,47,0,5,4,1,2120.0,180.0,2300.0,1041.2,0.0783,766.7
V001115,C00076,2026-05-01,4,1,17,0,2,92,1,6,3,3,1420.0,890.0,2310.0,1249.8,0.3853,1155.0
V001116,C00240,2026-05-01,4,1,22,1,3,94,1,8,4,4,1080.0,1020.0,2100.0,1349.0,0.4857,700.0
V001117,C01042,2026-05-01,4,1,18,0,3,125,0,16,7,9,2060.0,2680.0,4740.0,3045.8,0.5654,1580.0
V001118,C00346,2026-05-01,4,1,23,1,3,121,0,7,5,2,1420.0,610.0,2030.0,1288.8,0.3005,676.7
V001119,C00090,2026-05-01,4,1,22,1,1,121,1,4,2,2,660.0,690.0,1350.0,970.8,0.5111,1350.0
V001120,C01151,2026-05-01,4,1,21,1,3,81,0,5,3,2,1100.0,660.0,1760.0,1068.2,0.375,586.7
V001121,C00547,2026-05-01,4,1,21,1,2,73,0,6,3,3,1340.0,920.0,2260.0,1300.2,0.4071,1130.0
V001122,C00117,2026-05-01,4,1,22,1,2,81,1,6,2,4,680.0,1180.0,1860.0,1072.6,0.6344,930.0
V001123,C01288,2026-05-01,4,1,19,0,2,43,0,4,3,1,1160.0,350.0,1510.0,906.8,0.2318,755.0
V001124,C01238,2026-05-01,4,1,19,0,1,80,0,4,3,1,960.0,300.0,1260.0,724.4,0.2381,1260.0
V001125,C00067,2026-05-01,4,1,19,0,6,145,1,14,8,6,3720.0,2040.0,5760.0,3070.2,0.3542,960.0
V001126,C00901,2026-05-01,4,1,20,0,3,35,0,4,4,0,1280.0,0.0,1280.0,684.4,0.0,426.7
V001127,C00424,2026-05-01,4,1,23,1,2,105,0,7,5,2,1660.0,520.0,2180.0,1265.0,0.2385,1090.0
V001128,C00092,2026-05-01,4,1,17,0,4,145,1,11,5,6,2100.0,1760.0,3860.0,2121.4,0.456,965.0
V001129,C00546,2026-05-01,4,1,23,1,3,156,0,13,5,8,1640.0,2400.0,4040.0,2677.4,0.5941,1346.7
V001130,C00151,2026-05-01,4,1,18,0,2,68,1,8,6,2,2260.0,610.0,2870.0,1557.6,0.2125,1435.0
V001131,C01207,2026-05-02,5,1,20,0,3,92,0,7,6,1,1980.0,300.0,2280.0,1280.6,0.1316,760.0
V001132,C00702,2026-05-02,5,1,23,1,2,35,0,7,2,5,820.0,1660.0,2480.0,1574.0,0.6694,1240.0
V001133,C00488,2026-05-02,5,1,19,0,2,37,0,2,2,0,760.0,0.0,760.0,414.2,0.0,380.0
V001134,C00386,2026-05-02,5,1,21,1,3,127,0,11,5,6,1660.0,1920.0,3580.0,2404.2,0.5363,1193.3
V001135,C00814,2026-05-02,5,1,22,1,4,76,0,9,4,5,1260.0,1540.0,2800.0,1807.6,0.55,700.0
V001136,C00200,2026-05-02,5,1,21,1,2,145,1,10,2,8,640.0,2520.0,3160.0,2098.6,0.7975,1580.0
V001137,C00160,2026-05-02,5,1,18,0,6,127,1,21,10,11,3520.0,3270.0,6790.0,4034.2,0.4816,1131.7
V001138,C01050,2026-05-02,5,1,18,0,4,100,0,8,6,2,1900.0,560.0,2460.0,1467.0,0.2276,615.0
V001139,C00846,2026-05-02,5,1,19,0,1,67,0,2,2,0,580.0,0.0,580.0,296.2,0.0,580.0
V001140,C00530,2026-05-02,5,1,18,0,2,104,0,10,6,4,1940.0,1080.0,3020.0,1837.6,0.3576,1510.0
V001141,C00134,2026-05-02,5,1,18,0,2,71,1,4,3,1,1340.0,350.0,1690.0,880.0,0.2071,845.0
V001142,C01263,2026-05-02,5,1,22,1,2,72,0,8,4,4,1160.0,1120.0,2280.0,1405.0,0.4912,1140.0
V001143,C01256,2026-05-02,5,1,20,0,3,95,0,8,6,2,1980.0,680.0,2660.0,1582.6,0.2556,886.7
V001144,C00126,2026-05-02,5,1,24,1,1,69,1,4,3,1,800.0,340.0,1140.0,799.2,0.2982,1140.0
V001145,C01163,2026-05-02,5,1,24,1,2,97,0,9,6,3,2200.0,840.0,3040.0,1754.4,0.2763,1520.0
V001146,C00541,2026-05-02,5,1,20,0,2,81,0,5,4,1,1480.0,350.0,1830.0,1125.4,0.1913,915.0
V001147,C00119,2026-05-02,5,1,20,0,3,100,1,7,5,2,1920.0,580.0,2500.0,1286.8,0.232,833.3
V001148,C00851,2026-05-02,5,1,19,0,3,37,0,6,4,2,1400.0,630.0,2030.0,1209.6,0.3103,676.7
V001149,C00139,2026-05-02,5,1,19,0,4,95,1,15,7,8,2480.0,2240.0,4720.0,2740.0,0.4746,1180.0
V001150,C01251,2026-05-02,5,1,19,0,6,165,0,15,7,8,2560.0,2360.0,4920.0,2913.8,0.4797,820.0
V001151,C00682,2026-05-02,5,1,21,1,6,165,0,20,8,12,2320.0,3420.0,5740.0,3624.2,0.5958,956.7
V001152,C00851,2026-05-03,6,0,19,0,5,70,0,5,4,1,1560.0,350.0,1910.0,953.2,0.1832,382.0
V001153,C00551,2026-05-03,6,0,19,0,2,104,0,7,2,5,800.0,1560.0,2360.0,1449.2,0.661,1180.0
V001154,C00788,2026-05-03,6,0,20,0,2,59,0,5,5,0,1920.0,0.0,1920.0,1034.8,0.0,960.0
V001155,C00193,2026-05-03,6,0,20,0,2,91,1,4,3,1,1120.0,280.0,1400.0,685.6,0.2,700.0
V001156,C00161,2026-05-03,6,0,18,0,4,63,1,9,7,2,2640.0,580.0,3220.0,1652.4,0.1801,805.0
V001157,C00075,2026-05-03,6,0,23,1,2,86,1,6,3,3,940.0,910.0,1850.0,1160.0,0.4919,925.0
V001158,C01088,2026-05-03,6,0,22,1,3,74,0,7,6,1,2200.0,280.0,2480.0,1386.6,0.1129,826.7
V001159,C00906,2026-05-03,6,0,19,0,2,48,0,6,4,2,2020.0,600.0,2620.0,1472.0,0.229,1310.0
V001160,C00009,2026-05-03,6,0,20,0,2,89,1,4,3,1,1020.0,380.0,1400.0,842.2,0.2714,700.0
V001161,C00877,2026-05-03,6,0,19,0,2,72,0,5,5,0,2060.0,0.0,2060.0,966.0,0.0,1030.0
V001162,C00804,2026-05-03,6,0,19,0,5,138,0,12,7,5,2760.0,1640.0,4400.0,2522.4,0.3727,880.0
V001163,C00581,2026-05-03,6,0,20,0,5,104,0,9,7,2,2200.0,620.0,2820.0,1576.0,0.2199,564.0
V001164,C00326,2026-05-03,6,0,19,0,2,95,0,7,5,2,1840.0,500.0,2340.0,1309.6,0.2137,1170.0
V001165,C00222,2026-05-03,6,0,19,0,2,76,1,3,3,0,980.0,0.0,980.0,581.0,0.0,490.0
V001166,C00958,2026-05-05,1,0,20,0,1,95,0,5,5,0,1720.0,0.0,1720.0,1055.8,0.0,1720.0
V001167,C00071,2026-05-05,1,0,18,0,2,40,1,6,6,0,1920.0,0.0,1920.0,987.8,0.0,960.0
V001168,C00298,2026-05-05,1,0,20,0,3,84,0,6,3,3,1320.0,930.0,2250.0,1173.0,0.4133,750.0
V001169,C00825,2026-05-06,2,0,22,1,2,96,0,6,5,1,1300.0,380.0,1680.0,1066.6,0.2262,840.0
V001170,C00280,2026-05-06,2,0,20,0,3,75,0,10,8,2,3200.0,680.0,3880.0,2118.4,0.1753,1293.3
V001171,C00994,2026-05-06,2,0,19,0,4,82,0,12,8,4,2660.0,1080.0,3740.0,2139.2,0.2888,935.0
V001172,C01330,2026-05-06,2,0,18,0,2,77,0,5,4,1,980.0,280.0,1260.0,740.6,0.2222,630.0
V001173,C01195,2026-05-06,2,0,24,1,1,95,0,2,1,1,160.0,300.0,460.0,342.8,0.6522,460.0
V001174,C00983,2026-05-06,2,0,21,1,2,48,0,5,3,2,960.0,630.0,1590.0,959.6,0.3962,795.0
V001175,C00196,2026-05-06,2,0,20,0,1,56,1,4,3,1,1060.0,260.0,1320.0,777.2,0.197,1320.0
V001176,C00659,2026-05-06,2,0,21,1,4,139,0,14,7,7,2440.0,1960.0,4400.0,2545.2,0.4455,1100.0
V001177,C00925,2026-05-06,2,0,22,1,3,114,0,6,3,3,800.0,840.0,1640.0,965.2,0.5122,546.7
V001178,C00336,2026-05-06,2,0,18,0,4,113,0,10,6,4,2840.0,1200.0,4040.0,2151.4,0.297,1010.0
V001179,C00498,2026-05-07,3,0,17,0,2,43,0,7,5,2,1720.0,560.0,2280.0,1200.4,0.2456,1140.0
V001180,C00377,2026-05-07,3,0,18,0,4,106,0,6,6,0,2100.0,0.0,2100.0,1166.8,0.0,525.0
V001181,C00032,2026-05-07,3,0,21,1,3,87,1,7,3,4,860.0,1240.0,2100.0,1309.8,0.5905,700.0
V001182,C00373,2026-05-07,3,0,21,1,6,171,0,18,7,11,2120.0,3080.0,5200.0,3164.2,0.5923,866.7
V001183,C01268,2026-05-07,3,0,22,1,2,105,0,7,6,1,1540.0,300.0,1840.0,1185.8,0.163,920.0
V001184,C01123,2026-05-07,3,0,21,1,6,156,0,17,4,13,1280.0,3930.0,5210.0,3265.4,0.7543,868.3
V001185,C01045,2026-05-07,3,0,21,1,2,154,0,9,2,7,860.0,2170.0,3030.0,1903.6,0.7162,1515.0
V001186,C01073,2026-05-08,4,1,18,0,4,139,0,13,5,8,2360.0,2200.0,4560.0,2432.0,0.4825,1140.0
V001187,C00457,2026-05-08,4,1,21,1,2,51,0,6,3,3,1000.0,760.0,1760.0,1084.8,0.4318,880.0
V001188,C01059,2026-05-08,4,1,21,1,2,121,0,10,8,2,2340.0,640.0,2980.0,1935.0,0.2148,1490.0
V001189,C00210,2026-05-08,4,1,17,0,2,66,1,4,4,0,1860.0,0.0,1860.0,831.2,0.0,930.0
V001190,C00932,2026-05-08,4,1,19,0,3,35,0,6,6,0,2220.0,0.0,2220.0,1220.6,0.0,740.0
V001191,C00403,2026-05-08,4,1,21,1,4,130,0,12,5,7,1320.0,1860.0,3180.0,1951.4,0.5849,795.0
V001192,C01073,2026-05-08,4,1,17,0,2,106,0,10,5,5,1680.0,1450.0,3130.0,1902.8,0.4633,1565.0
V001193,C01144,2026-05-08,4,1,21,1,2,140,0,5,3,2,900.0,460.0,1360.0,811.2,0.3382,680.0
V001194,C00075,2026-05-08,4,1,19,0,2,44,1,5,3,2,1380.0,460.0,1840.0,954.2,0.25,920.0
V001195,C01253,2026-05-08,4,1,18,0,3,81,0,3,3,0,1100.0,0.0,1100.0,492.4,0.0,366.7
V001196,C00828,2026-05-08,4,1,20,0,3,104,0,4,4,0,1620.0,0.0,1620.0,827.0,0.0,540.0
V001197,C00830,2026-05-08,4,1,19,0,2,108,0,7,2,5,780.0,1520.0,2300.0,1419.0,0.6609,1150.0
V001198,C00433,2026-05-08,4,1,23,1,2,70,0,4,1,3,420.0,870.0,1290.0,860.8,0.6744,645.0
V001199,C01115,2026-05-08,4,1,22,1,4,152,0,16,10,6,3580.0,1790.0,5370.0,3359.4,0.3333,1342.5
V001200,C00924,2026-05-08,4,1,18,0,3,39,0,4,4,0,1440.0,0.0,1440.0,780.0,0.0,480.0
V001201,C00621,2026-05-09,5,1,22,1,1,57,0,5,4,1,960.0,300.0,1260.0,897.6,0.2381,1260.0
V001202,C00427,2026-05-09,5,1,18,0,6,124,0,18,8,10,4080.0,3040.0,7120.0,3845.6,0.427,1186.7
V001203,C00697,2026-05-09,5,1,22,1,2,67,0,5,1,4,880.0,1180.0,2060.0,1077.0,0.5728,1030.0
V001204,C01127,2026-05-09,5,1,19,0,2,108,0,9,5,4,1580.0,1060.0,2640.0,1541.2,0.4015,1320.0
V001205,C00186,2026-05-09,5,1,22,1,1,118,1,5,2,3,780.0,800.0,1580.0,867.6,0.5063,1580.0
V001206,C00503,2026-05-09,5,1,18,0,3,102,0,7,6,1,1700.0,260.0,1960.0,1109.4,0.1327,653.3
V001207,C00176,2026-05-09,5,1,22,1,3,56,1,11,5,6,1660.0,1600.0,3260.0,1977.8,0.4908,1086.7
V001208,C00387,2026-05-09,5,1,21,1,4,106,0,13,4,9,1440.0,2660.0,4100.0,2489.8,0.6488,1025.0
V001209,C01090,2026-05-09,5,1,22,1,2,107,0,8,3,5,1320.0,1400.0,2720.0,1533.4,0.5147,1360.0
V001210,C00960,2026-05-09,5,1,18,0,3,82,0,11,5,6,2520.0,1520.0,4040.0,2140.4,0.3762,1346.7
V001211,C00585,2026-05-09,5,1,18,0,2,68,0,6,5,1,1700.0,180.0,1880.0,1046.2,0.0957,940.0
V001212,C00113,2026-05-09,5,1,22,1,4,103,1,13,3,10,1740.0,2930.0,4670.0,2760.0,0.6274,1167.5
V001213,C01010,2026-05-09,5,1,18,0,2,99,0,6,4,2,1940.0,600.0,2540.0,1244.0,0.2362,1270.0
V001214,C00941,2026-05-09,5,1,21,1,5,135,0,13,7,6,2400.0,1890.0,4290.0,2664.8,0.4406,858.0
V001215,C01019,2026-05-09,5,1,19,0,2,96,0,6,5,1,1940.0,280.0,2220.0,1188.8,0.1261,1110.0
V001216,C00118,2026-05-09,5,1,18,0,3,82,1,5,2,3,1000.0,940.0,1940.0,1019.0,0.4845,646.7
V001217,C00447,2026-05-09,5,1,19,0,4,112,0,6,3,3,1760.0,890.0,2650.0,1288.2,0.3358,662.5
V001218,C00801,2026-05-09,5,1,23,1,2,66,0,6,2,4,680.0,1150.0,1830.0,1151.8,0.6284,915.0
V001219,C00726,2026-05-09,5,1,18,0,2,84,0,4,4,0,1340.0,0.0,1340.0,771.8,0.0,670.0
V001220,C01280,2026-05-10,6,0,23,1,2,102,0,5,3,2,780.0,540.0,1320.0,744.0,0.4091,660.0
V001221,C01076,2026-05-10,6,0,21,1,2,100,0,6,1,5,460.0,1380.0,1840.0,1068.8,0.75,920.0
V001222,C00742,2026-05-10,6,0,19,0,6,136,0,9,6,3,2320.0,900.0,3220.0,1723.4,0.2795,536.7
V001223,C00480,2026-05-10,6,0,19,0,2,69,0,10,5,5,2060.0,1560.0,3620.0,2061.2,0.4309,1810.0
V001224,C00379,2026-05-10,6,0,22,1,2,150,0,9,4,5,1060.0,1320.0,2380.0,1518.6,0.5546,1190.0
V001225,C01037,2026-05-10,6,0,19,0,3,125,0,11,6,5,1980.0,1520.0,3500.0,2110.8,0.4343,1166.7
V001226,C00585,2026-05-10,6,0,22,1,2,103,0,8,2,6,740.0,1600.0,2340.0,1375.6,0.6838,1170.0
V001227,C01123,2026-05-10,6,0,19,0,4,94,0,14,7,7,2220.0,2010.0,4230.0,2547.2,0.4752,1057.5
V001228,C00202,2026-05-10,6,0,23,1,2,112,1,10,6,4,2000.0,1130.0,3130.0,1976.4,0.361,1565.0
V001229,C00002,2026-05-10,6,0,20,0,4,123,1,18,6,12,1860.0,3650.0,5510.0,3551.4,0.6624,1377.5
V001230,C00992,2026-05-10,6,0,22,1,3,133,0,5,5,0,1500.0,0.0,1500.0,860.0,0.0,500.0
V001231,C00357,2026-05-12,1,0,23,1,3,135,0,18,4,14,1040.0,3630.0,4670.0,3088.6,0.7773,1556.7
V001232,C00788,2026-05-12,1,0,21,1,3,128,0,11,7,4,1820.0,960.0,2780.0,1768.2,0.3453,926.7
V001233,C00246,2026-05-12,1,0,19,0,1,47,1,3,2,1,800.0,380.0,1180.0,702.6,0.322,1180.0
V001234,C00177,2026-05-12,1,0,23,1,3,111,1,12,3,9,1160.0,2520.0,3680.0,2394.8,0.6848,1226.7
V001235,C00783,2026-05-12,1,0,21,1,4,141,0,16,8,8,2480.0,2530.0,5010.0,3213.2,0.505,1252.5
V001236,C01017,2026-05-12,1,0,21,1,2,88,0,6,2,4,1260.0,1290.0,2550.0,1445.6,0.5059,1275.0
V001237,C00254,2026-05-12,1,0,23,1,3,139,1,6,3,3,1180.0,880.0,2060.0,1215.8,0.4272,686.7
V001238,C00198,2026-05-13,2,0,22,1,4,165,1,17,5,12,1220.0,3470.0,4690.0,3086.2,0.7399,1172.5
V001239,C00237,2026-05-13,2,0,22,1,2,53,1,4,1,3,380.0,840.0,1220.0,727.0,0.6885,610.0
V001240,C00257,2026-05-13,2,0,20,0,3,77,1,8,5,3,2920.0,840.0,3760.0,1791.4,0.2234,1253.3
V001241,C01192,2026-05-13,2,0,20,0,2,87,0,4,2,2,760.0,560.0,1320.0,729.6,0.4242,660.0
V001242,C00112,2026-05-13,2,0,19,0,2,92,1,7,4,3,1400.0,760.0,2160.0,1287.6,0.3519,1080.0
V001243,C00247,2026-05-13,2,0,23,1,1,79,1,3,0,3,0.0,760.0,760.0,536.8,1.0,760.0
V001244,C00044,2026-05-14,3,0,20,0,4,77,1,10,5,5,1920.0,1600.0,3520.0,2155.2,0.4545,880.0
V001245,C00268,2026-05-14,3,0,18,0,2,60,1,3,3,0,1140.0,0.0,1140.0,555.2,0.0,570.0
V001246,C00342,2026-05-14,3,0,22,1,3,120,0,11,5,6,1240.0,1660.0,2900.0,1760.2,0.5724,966.7
V001247,C00399,2026-05-14,3,0,19,0,2,91,0,5,2,3,700.0,990.0,1690.0,1097.2,0.5858,845.0
V001248,C00315,2026-05-14,3,0,18,0,6,109,0,9,6,3,2440.0,990.0,3430.0,1884.6,0.2886,571.7
V001249,C00517,2026-05-14,3,0,20,0,2,88,0,6,4,2,1760.0,560.0,2320.0,1130.8,0.2414,1160.0
V001250,C01300,2026-05-14,3,0,19,0,4,136,0,10,7,3,3040.0,880.0,3920.0,1994.6,0.2245,980.0
V001251,C01035,2026-05-14,3,0,23,1,3,109,0,9,4,5,1380.0,1460.0,2840.0,1768.8,0.5141,946.7
V001252,C00215,2026-05-14,3,0,20,0,4,59,1,8,7,1,3120.0,300.0,3420.0,1715.0,0.0877,855.0
V001253,C01138,2026-05-14,3,0,22,1,1,102,0,2,2,0,600.0,0.0,600.0,318.6,0.0,600.0
V001254,C00748,2026-05-14,3,0,19,0,3,64,0,9,4,5,1800.0,1400.0,3200.0,1789.4,0.4375,1066.7
V001255,C00502,2026-05-14,3,0,19,0,2,76,0,3,3,0,920.0,0.0,920.0,540.0,0.0,460.0
V001256,C01120,2026-05-14,3,0,19,0,3,80,0,7,6,1,2460.0,300.0,2760.0,1533.0,0.1087,920.0
V001257,C00224,2026-05-14,3,0,22,1,4,109,1,15,7,8,2160.0,2410.0,4570.0,2917.2,0.5274,1142.5
V001258,C00555,2026-05-14,3,0,20,0,3,118,0,13,5,8,2020.0,2400.0,4420.0,2509.8,0.543,1473.3
V001259,C01300,2026-05-15,4,1,20,0,2,123,0,5,4,1,1380.0,380.0,1760.0,1060.4,0.2159,880.0
V001260,C00305,2026-05-15,4,1,22,1,2,87,0,12,7,5,1900.0,1500.0,3400.0,2171.0,0.4412,1700.0
V001261,C01129,2026-05-15,4,1,18,0,1,35,0,2,2,0,640.0,0.0,640.0,343.0,0.0,640.0
V001262,C00166,2026-05-15,4,1,23,1,2,84,1,9,3,6,1500.0,1770.0,3270.0,1897.4,0.5413,1635.0
V001263,C00562,2026-05-15,4,1,20,0,4,147,0,9,6,3,2160.0,880.0,3040.0,1717.6,0.2895,760.0
V001264,C01333,2026-05-15,4,1,21,1,6,142,0,21,8,13,3140.0,3820.0,6960.0,4136.6,0.5489,1160.0
V001265,C00041,2026-05-15,4,1,23,1,3,96,1,12,5,7,1300.0,2130.0,3430.0,2280.2,0.621,1143.3
V001266,C00848,2026-05-15,4,1,22,1,3,106,0,7,5,2,1520.0,560.0,2080.0,1270.0,0.2692,693.3
V001267,C00826,2026-05-15,4,1,22,1,2,93,0,6,3,3,880.0,840.0,1720.0,993.6,0.4884,860.0
V001268,C01343,2026-05-15,4,1,19,0,4,124,0,9,7,2,2860.0,460.0,3320.0,1735.0,0.1386,830.0
V001269,C00198,2026-05-15,4,1,19,0,2,94,1,7,5,2,1720.0,700.0,2420.0,1388.4,0.2893,1210.0
V001270,C00540,2026-05-15,4,1,20,0,3,68,0,6,6,0,1800.0,0.0,1800.0,997.8,0.0,600.0
V001271,C00096,2026-05-15,4,1,19,0,2,96,1,10,4,6,1700.0,1680.0,3380.0,1907.2,0.497,1690.0
V001272,C00106,2026-05-15,4,1,21,1,3,106,1,14,9,5,2540.0,1640.0,4180.0,2656.8,0.3923,1393.3
V001273,C01154,2026-05-15,4,1,20,0,1,102,0,6,4,2,1380.0,620.0,2000.0,1222.0,0.31,2000.0
V001274,C00265,2026-05-15,4,1,19,0,4,108,1,9,5,4,2360.0,1120.0,3480.0,1780.2,0.3218,870.0
V001275,C00594,2026-05-16,5,1,23,1,2,90,0,6,3,3,840.0,910.0,1750.0,1067.8,0.52,875.0
V001276,C00700,2026-05-16,5,1,20,0,3,63,0,7,6,1,2920.0,300.0,3220.0,1487.6,0.0932,1073.3
V001277,C01308,2026-05-16,5,1,20,0,2,98,0,6,3,3,1420.0,880.0,2300.0,1180.6,0.3826,1150.0
V001278,C01317,2026-05-16,5,1,20,0,1,91,0,2,2,0,680.0,0.0,680.0,304.8,0.0,680.0
V001279,C00310,2026-05-16,5,1,20,0,4,100,0,10,6,4,2080.0,1220.0,3300.0,1842.2,0.3697,825.0
V001280,C00180,2026-05-16,5,1,21,1,2,123,1,10,7,3,1580.0,880.0,2460.0,1528.6,0.3577,1230.0
V001281,C00592,2026-05-16,5,1,17,0,2,35,0,2,2,0,840.0,0.0,840.0,378.0,0.0,420.0
V001282,C01025,2026-05-16,5,1,22,1,1,82,0,4,2,2,420.0,690.0,1110.0,813.4,0.6216,1110.0
V001283,C01045,2026-05-16,5,1,20,0,3,88,0,7,5,2,1400.0,440.0,1840.0,1032.4,0.2391,613.3
V001284,C00118,2026-05-16,5,1,21,1,1,66,1,3,2,1,660.0,240.0,900.0,500.0,0.2667,900.0
V001285,C00302,2026-05-16,5,1,22,1,4,170,0,16,4,12,1380.0,3740.0,5120.0,3244.2,0.7305,1280.0
V001286,C00859,2026-05-16,5,1,22,1,2,78,0,6,4,2,1080.0,600.0,1680.0,952.8,0.3571,840.0
V001287,C00412,2026-05-16,5,1,20,0,4,122,0,15,8,7,2820.0,2090.0,4910.0,2947.6,0.4257,1227.5
V001288,C00334,2026-05-16,5,1,20,0,4,89,0,10,5,5,2120.0,1460.0,3580.0,1919.4,0.4078,895.0
V001289,C01211,2026-05-16,5,1,19,0,3,93,0,10,4,6,1380.0,1630.0,3010.0,1847.2,0.5415,1003.3
V001290,C00423,2026-05-16,5,1,22,1,1,61,0,4,3,1,860.0,280.0,1140.0,751.4,0.2456,1140.0
V001291,C00218,2026-05-16,5,1,22,1,2,125,1,9,5,4,1380.0,1130.0,2510.0,1522.8,0.4502,1255.0
V001292,C00158,2026-05-16,5,1,18,0,2,72,1,3,2,1,580.0,300.0,880.0,486.8,0.3409,440.0
V001293,C00046,2026-05-16,5,1,22,1,1,82,1,3,1,2,160.0,620.0,780.0,541.4,0.7949,780.0
V001294,C01219,2026-05-16,5,1,22,1,2,124,0,9,4,5,1080.0,1260.0,2340.0,1442.2,0.5385,1170.0
V001295,C00266,2026-05-16,5,1,23,1,4,145,1,15,2,13,640.0,3850.0,4490.0,2952.0,0.8575,1122.5
V001296,C00509,2026-05-16,5,1,19,0,2,80,0,3,1,2,420.0,620.0,1040.0,570.0,0.5962,520.0
V001297,C00113,2026-05-16,5,1,19,0,5,84,1,13,7,6,3240.0,1800.0,5040.0,2691.4,0.3571,1008.0
V001298,C00709,2026-05-16,5,1,19,0,2,85,0,8,5,3,2280.0,1000.0,3280.0,1840.2,0.3049,1640.0
V001299,C00265,2026-05-16,5,1,21,1,2,76,1,6,3,3,940.0,900.0,1840.0,1176.2,0.4891,920.0
V001300,C00875,2026-05-17,6,0,20,0,2,101,0,5,3,2,880.0,730.0,1610.0,1053.0,0.4534,805.0
V001301,C00017,2026-05-17,6,0,19,0,2,124,1,6,3,3,740.0,800.0,1540.0,903.0,0.5195,770.0
V001302,C01241,2026-05-17,6,0,24,1,2,120,0,4,2,2,600.0,540.0,1140.0,653.2,0.4737,570.0
V001303,C00995,2026-05-17,6,0,23,1,2,104,0,8,5,3,1360.0,780.0,2140.0,1373.6,0.3645,1070.0
V001304,C01126,2026-05-17,6,0,17,0,2,41,0,4,4,0,1600.0,0.0,1600.0,793.4,0.0,800.0
V001305,C00395,2026-05-17,6,0,21,1,2,110,0,7,4,3,1120.0,720.0,1840.0,1128.0,0.3913,920.0
V001306,C00506,2026-05-17,6,0,21,1,3,96,0,10,2,8,680.0,2610.0,3290.0,2186.2,0.7933,1096.7
V001307,C00003,2026-05-17,6,0,19,0,2,35,1,7,4,3,1820.0,800.0,2620.0,1349.6,0.3053,1310.0
V001308,C01282,2026-05-17,6,0,20,0,2,104,0,2,1,1,520.0,380.0,900.0,482.6,0.4222,450.0
V001309,C01041,2026-05-17,6,0,19,0,3,103,0,6,3,3,1480.0,840.0,2320.0,1195.2,0.3621,773.3
V001310,C00653,2026-05-17,6,0,19,0,2,74,0,5,3,2,1020.0,600.0,1620.0,990.2,0.3704,810.0
V001311,C00456,2026-05-17,6,0,24,1,1,102,0,6,3,3,960.0,820.0,1780.0,1019.4,0.4607,1780.0
V001312,C00103,2026-05-17,6,0,20,0,4,94,1,14,7,7,2340.0,2100.0,4440.0,2693.6,0.473,1110.0
V001313,C00531,2026-05-17,6,0,19,0,2,85,0,6,3,3,1320.0,900.0,2220.0,1277.2,0.4054,1110.0
V001314,C00182,2026-05-19,1,0,18,0,2,64,1,8,4,4,1200.0,1040.0,2240.0,1375.4,0.4643,1120.0
V001315,C00138,2026-05-19,1,0,19,0,5,104,1,11,8,3,2540.0,700.0,3240.0,1817.8,0.216,648.0
V001316,C00470,2026-05-19,1,0,21,1,2,126,0,10,6,4,2080.0,1240.0,3320.0,1936.2,0.3735,1660.0
V001317,C00441,2026-05-19,1,0,21,1,5,98,0,6,3,3,1220.0,840.0,2060.0,1224.8,0.4078,412.0
V001318,C00088,2026-05-19,1,0,18,0,3,74,1,8,3,5,1580.0,1440.0,3020.0,1536.6,0.4768,1006.7
V001319,C00280,2026-05-19,1,0,20,0,3,88,0,8,5,3,2260.0,880.0,3140.0,1579.4,0.2803,1046.7
V001320,C00565,2026-05-19,1,0,21,1,4,103,0,12,6,6,2000.0,1640.0,3640.0,2260.8,0.4505,910.0
V001321,C00464,2026-05-20,2,0,20,0,3,139,0,13,4,9,1260.0,2570.0,3830.0,2275.6,0.671,1276.7
V001322,C00043,2026-05-20,2,0,21,1,5,99,1,14,6,8,1840.0,2040.0,3880.0,2356.4,0.5258,776.0
V001323,C01324,2026-05-20,2,0,18,0,1,67,0,4,3,1,1400.0,380.0,1780.0,947.0,0.2135,1780.0
